,Entity,Year,Country code,Life Expectancy at Birth (both genders),Life-Threatening-events
7761,Mali,2004,MLI,50.339,
7762,Mali,2005,MLI,52.705,
7763,Mali,2006,MLI,52.705,
7764,Mali,2007,MLI,52.705,
7765,Mali,2008,MLI,52.705,
7766,Mali,2009,MLI,52.705,
7767,Martinique,1950,MTQ,55.566,
7768,Martinique,1951,MTQ,55.566,
7769,Martinique,1952,MTQ,55.566,
7770,Martinique,1953,MTQ,55.566,
7771,Martinique,1954,MTQ,55.566,
7772,Martinique,1955,MTQ,58.883,
7773,Martinique,1956,MTQ,58.883,
7774,Martinique,1957,MTQ,58.883,
7775,Martinique,1958,MTQ,58.883,
7776,Martinique,1959,MTQ,58.883,
7777,Martinique,1960,MTQ,61.859,
7778,Martinique,1961,MTQ,61.859,
7779,Martinique,1962,MTQ,61.859,
7780,Martinique,1963,MTQ,61.859,
7781,Martinique,1964,MTQ,61.859,
7782,Martinique,1965,MTQ,64.65,
7783,Martinique,1966,MTQ,64.65,
7784,Martinique,1967,MTQ,64.65,
7785,Martinique,1968,MTQ,64.65,
7786,Martinique,1969,MTQ,64.65,
7787,Martinique,1970,MTQ,67.264,
7788,Martinique,1971,MTQ,67.264,
7789,Martinique,1972,MTQ,67.264,
7790,Martinique,1973,MTQ,67.264,
7791,Martinique,1974,MTQ,67.264,
7792,Martinique,1975,MTQ,69.695,
7793,Martinique,1976,MTQ,69.695,
7794,Martinique,1977,MTQ,69.695,
7795,Martinique,1978,MTQ,69.695,
7796,Martinique,1979,MTQ,69.695,
7797,Martinique,1980,MTQ,71.875,
7798,Martinique,1981,MTQ,71.875,
7799,Martinique,1982,MTQ,71.875,
7800,Martinique,1983,MTQ,71.875,
7801,Martinique,1984,MTQ,71.875,
7802,Martinique,1985,MTQ,73.857,
7803,Martinique,1986,MTQ,73.857,
7804,Martinique,1987,MTQ,73.857,
7805,Martinique,1988,MTQ,73.857,
7806,Martinique,1989,MTQ,73.857,
7807,Martinique,1990,MTQ,75.675,
7808,Martinique,1991,MTQ,75.675,
7809,Martinique,1992,MTQ,75.675,
7810,Martinique,1993,MTQ,75.675,
7811,Martinique,1994,MTQ,75.675,
7812,Martinique,1995,MTQ,77.367,
7813,Martinique,1996,MTQ,77.367,
7814,Martinique,1997,MTQ,77.367,
7815,Martinique,1998,MTQ,77.367,
7816,Martinique,1999,MTQ,77.367,
7817,Martinique,2000,MTQ,78.935,
7818,Martinique,2001,MTQ,78.935,
7819,Martinique,2002,MTQ,78.935,
7820,Martinique,2003,MTQ,78.935,
7821,Martinique,2004,MTQ,78.935,
7822,Martinique,2005,MTQ,80.106,
7823,Martinique,2006,MTQ,80.106,
7824,Martinique,2007,MTQ,80.106,
7825,Martinique,2008,MTQ,80.106,
7826,Martinique,2009,MTQ,80.106,
7827,Mauritania,1950,MRT,38.589,
7828,Mauritania,1951,MRT,38.589,
7829,Mauritania,1952,MRT,38.589,
7830,Mauritania,1953,MRT,38.589,
7831,Mauritania,1954,MRT,38.589,
7832,Mauritania,1955,MRT,41.724,
7833,Mauritania,1956,MRT,41.724,
7834,Mauritania,1957,MRT,41.724,
7835,Mauritania,1958,MRT,41.724,
7836,Mauritania,1959,MRT,41.724,
7837,Mauritania,1960,MRT,45.19,
7838,Mauritania,1961,MRT,45.19,
7839,Mauritania,1962,MRT,45.19,
7840,Mauritania,1963,MRT,45.19,
7841,Mauritania,1964,MRT,45.19,
7842,Mauritania,1965,MRT,47.936,
7843,Mauritania,1966,MRT,47.936,
7844,Mauritania,1967,MRT,47.936,
7845,Mauritania,1968,MRT,47.936,
7846,Mauritania,1969,MRT,47.936,
7847,Mauritania,1970,MRT,50.277,
7848,Mauritania,1971,MRT,50.277,
7849,Mauritania,1972,MRT,50.277,
7850,Mauritania,1973,MRT,50.277,
7851,Mauritania,1974,MRT,50.277,
7852,Mauritania,1975,MRT,52.726,
7853,Mauritania,1976,MRT,52.726,
7854,Mauritania,1977,MRT,52.726,
7855,Mauritania,1978,MRT,52.726,
7856,Mauritania,1979,MRT,52.726,
7857,Mauritania,1980,MRT,55.762,
7858,Mauritania,1981,MRT,55.762,
7859,Mauritania,1982,MRT,55.762,
7860,Mauritania,1983,MRT,55.762,
7861,Mauritania,1984,MRT,55.762,
7862,Mauritania,1985,MRT,57.771,
7863,Mauritania,1986,MRT,57.771,
7864,Mauritania,1987,MRT,57.771,
7865,Mauritania,1988,MRT,57.771,
7866,Mauritania,1989,MRT,57.771,
7867,Mauritania,1990,MRT,58.888,
7868,Mauritania,1991,MRT,58.888,
7869,Mauritania,1992,MRT,58.888,
7870,Mauritania,1993,MRT,58.888,
7871,Mauritania,1994,MRT,58.888,
7872,Mauritania,1995,MRT,59.498,
7873,Mauritania,1996,MRT,59.498,
7874,Mauritania,1997,MRT,59.498,
7875,Mauritania,1998,MRT,59.498,
7876,Mauritania,1999,MRT,59.498,
7877,Mauritania,2000,MRT,59.971,
7878,Mauritania,2001,MRT,59.971,
7879,Mauritania,2002,MRT,59.971,
7880,Mauritania,2003,MRT,59.971,
7881,Mauritania,2004,MRT,59.971,
7882,Mauritania,2005,MRT,60.663,
7883,Mauritania,2006,MRT,60.663,
7884,Mauritania,2007,MRT,60.663,
7885,Mauritania,2008,MRT,60.663,
7886,Mauritania,2009,MRT,60.663,
7887,Mauritius,1924,MUS,31.22,
7888,Mauritius,1934,MUS,33.8736,
7889,Mauritius,1941,MUS,36.1688,
7890,Mauritius,1944,MUS,33.288,
7891,Mauritius,1947,MUS,38.6176,
7892,Mauritius,1950,MUS,50.199,
7893,Mauritius,1951,MUS,50.199,
7894,Mauritius,1952,MUS,50.199,
7895,Mauritius,1953,MUS,50.199,
7896,Mauritius,1954,MUS,50.199,
7897,Mauritius,1955,MUS,55.75,
7898,Mauritius,1956,MUS,55.75,
7899,Mauritius,1957,MUS,55.75,
7900,Mauritius,1958,MUS,55.75,
7901,Mauritius,1959,MUS,55.75,
7902,Mauritius,1960,MUS,61.223,
7903,Mauritius,1961,MUS,61.223,
7904,Mauritius,1962,MUS,61.223,
7905,Mauritius,1963,MUS,61.223,
7906,Mauritius,1964,MUS,61.223,
7907,Mauritius,1965,MUS,62.952,
7908,Mauritius,1966,MUS,62.952,
7909,Mauritius,1967,MUS,62.952,
7910,Mauritius,1968,MUS,62.952,
7911,Mauritius,1969,MUS,62.952,
7912,Mauritius,1970,MUS,63.533,
7913,Mauritius,1971,MUS,63.533,
7914,Mauritius,1972,MUS,63.533,
7915,Mauritius,1973,MUS,63.533,
7916,Mauritius,1974,MUS,63.533,
7917,Mauritius,1975,MUS,65.663,
7918,Mauritius,1976,MUS,65.663,
7919,Mauritius,1977,MUS,65.663,
7920,Mauritius,1978,MUS,65.663,
7921,Mauritius,1979,MUS,65.663,
7922,Mauritius,1980,MUS,68.124,
7923,Mauritius,1981,MUS,68.124,
7924,Mauritius,1982,MUS,68.124,
7925,Mauritius,1983,MUS,68.124,
7926,Mauritius,1984,MUS,68.124,
7927,Mauritius,1985,MUS,68.522,
7928,Mauritius,1986,MUS,68.522,
7929,Mauritius,1987,MUS,68.522,
7930,Mauritius,1988,MUS,68.522,
7931,Mauritius,1989,MUS,68.522,
7932,Mauritius,1990,MUS,70.28,
7933,Mauritius,1991,MUS,70.28,
7934,Mauritius,1992,MUS,70.28,
7935,Mauritius,1993,MUS,70.28,
7936,Mauritius,1994,MUS,70.28,
7937,Mauritius,1995,MUS,70.391,
7938,Mauritius,1996,MUS,70.391,
7939,Mauritius,1997,MUS,70.391,
7940,Mauritius,1998,MUS,70.391,
7941,Mauritius,1999,MUS,70.391,
7942,Mauritius,2000,MUS,72.089,
7943,Mauritius,2001,MUS,72.089,
7944,Mauritius,2002,MUS,72.089,
7945,Mauritius,2003,MUS,72.089,
7946,Mauritius,2004,MUS,72.089,
7947,Mauritius,2005,MUS,72.762,
7948,Mauritius,2006,MUS,72.762,
7949,Mauritius,2007,MUS,72.762,
7950,Mauritius,2008,MUS,72.762,
7951,Mauritius,2009,MUS,72.762,
7952,Mayotte,1950,MYT,47.257,
7953,Mayotte,1951,MYT,47.257,
7954,Mayotte,1952,MYT,47.257,
7955,Mayotte,1953,MYT,47.257,
7956,Mayotte,1954,MYT,47.257,
7957,Mayotte,1955,MYT,52.809,
7958,Mayotte,1956,MYT,52.809,
7959,Mayotte,1957,MYT,52.809,
7960,Mayotte,1958,MYT,52.809,
7961,Mayotte,1959,MYT,52.809,
7962,Mayotte,1960,MYT,57.067,
7963,Mayotte,1961,MYT,57.067,
7964,Mayotte,1962,MYT,57.067,
7965,Mayotte,1963,MYT,57.067,
7966,Mayotte,1964,MYT,57.067,
7967,Mayotte,1965,MYT,60.713,
7968,Mayotte,1966,MYT,60.713,
7969,Mayotte,1967,MYT,60.713,
7970,Mayotte,1968,MYT,60.713,
7971,Mayotte,1969,MYT,60.713,
7972,Mayotte,1970,MYT,63.869,
7973,Mayotte,1971,MYT,63.869,
7974,Mayotte,1972,MYT,63.869,
7975,Mayotte,1973,MYT,63.869,
7976,Mayotte,1974,MYT,63.869,
7977,Mayotte,1975,MYT,66.608,
7978,Mayotte,1976,MYT,66.608,
7979,Mayotte,1977,MYT,66.608,
7980,Mayotte,1978,MYT,66.608,
7981,Mayotte,1979,MYT,66.608,
7982,Mayotte,1980,MYT,69.019,
7983,Mayotte,1981,MYT,69.019,
7984,Mayotte,1982,MYT,69.019,
7985,Mayotte,1983,MYT,69.019,
7986,Mayotte,1984,MYT,69.019,
7987,Mayotte,1985,MYT,71.139,
7988,Mayotte,1986,MYT,71.139,
7989,Mayotte,1987,MYT,71.139,
7990,Mayotte,1988,MYT,71.139,
7991,Mayotte,1989,MYT,71.139,
7992,Mayotte,1990,MYT,73.087,
7993,Mayotte,1991,MYT,73.087,
7994,Mayotte,1992,MYT,73.087,
7995,Mayotte,1993,MYT,73.087,
7996,Mayotte,1994,MYT,73.087,
7997,Mayotte,1995,MYT,74.859,
7998,Mayotte,1996,MYT,74.859,
7999,Mayotte,1997,MYT,74.859,
8000,Mayotte,1998,MYT,74.859,
8001,Mayotte,1999,MYT,74.859,
8002,Mayotte,2000,MYT,76.467,
8003,Mayotte,2001,MYT,76.467,
8004,Mayotte,2002,MYT,76.467,
8005,Mayotte,2003,MYT,76.467,
8006,Mayotte,2004,MYT,76.467,
8007,Mayotte,2005,MYT,77.944,
8008,Mayotte,2006,MYT,77.944,
8009,Mayotte,2007,MYT,77.944,
8010,Mayotte,2008,MYT,77.944,
8011,Mayotte,2009,MYT,77.944,
8012,Mexico,1893,MEX,23.29,
8013,Mexico,1894,MEX,26.62,
8014,Mexico,1895,MEX,29.52,
8015,Mexico,1896,MEX,28.8,
8016,Mexico,1897,MEX,26.24,
8017,Mexico,1898,MEX,27.03,
8018,Mexico,1899,MEX,24.98,
8019,Mexico,1900,MEX,25.0,
8020,Mexico,1901,MEX,26.65,
8021,Mexico,1902,MEX,28.37,
8022,Mexico,1903,MEX,28.68,
8023,Mexico,1904,MEX,29.09,
8024,Mexico,1905,MEX,26.8,
8025,Mexico,1906,MEX,27.88,
8026,Mexico,1907,MEX,27.97,
8027,Mexico,1908,MEX,28.72,
8028,Mexico,1909,MEX,29.21,
8029,Mexico,1910,MEX,28.0,
8030,Mexico,1920,MEX,34.0,
8031,Mexico,1922,MEX,32.6,
8032,Mexico,1923,MEX,33.5,
8033,Mexico,1924,MEX,32.8,
8034,Mexico,1925,MEX,32.1,
8035,Mexico,1926,MEX,34.2,
8036,Mexico,1927,MEX,40.3,
8037,Mexico,1928,MEX,34.5,
8038,Mexico,1929,MEX,35.4,
8039,Mexico,1930,MEX,34.0,
8040,Mexico,1931,MEX,37.7,
8041,Mexico,1932,MEX,38.4,
8042,Mexico,1933,MEX,37.3,
8043,Mexico,1934,MEX,38.2,
8044,Mexico,1935,MEX,40.4,
8045,Mexico,1936,MEX,38.3,
8046,Mexico,1937,MEX,36.8,
8047,Mexico,1938,MEX,39.4,
8048,Mexico,1939,MEX,45.5,
8049,Mexico,1940,MEX,39.0,
8050,Mexico,1941,MEX,42.6,
8051,Mexico,1942,MEX,39.8,
8052,Mexico,1943,MEX,42.8,
8053,Mexico,1944,MEX,43.2,
8054,Mexico,1945,MEX,44.2,
8055,Mexico,1946,MEX,44.8,
8056,Mexico,1947,MEX,46.3,
8057,Mexico,1948,MEX,48.3,
8058,Mexico,1949,MEX,45.8,
8059,Mexico,1950,MEX,50.694,
8060,Mexico,1951,MEX,50.694,
8061,Mexico,1952,MEX,50.694,
8062,Mexico,1953,MEX,50.694,
8063,Mexico,1954,MEX,50.694,
8064,Mexico,1955,MEX,55.267,
8065,Mexico,1956,MEX,55.267,
8066,Mexico,1957,MEX,55.267,
8067,Mexico,1958,MEX,55.267,
8068,Mexico,1959,MEX,55.267,
8069,Mexico,1960,MEX,57.5,
8070,Mexico,1961,MEX,58.2,
8071,Mexico,1962,MEX,58.8,
8072,Mexico,1963,MEX,59.3,
8073,Mexico,1964,MEX,59.9,
8074,Mexico,1965,MEX,60.3,
8075,Mexico,1966,MEX,60.7,
8076,Mexico,1967,MEX,61.0,
8077,Mexico,1968,MEX,61.3,
8078,Mexico,1969,MEX,61.6,
8079,Mexico,1970,MEX,60.9,
8080,Mexico,1971,MEX,62.4,
8081,Mexico,1972,MEX,63.1,
8082,Mexico,1973,MEX,63.7,
8083,Mexico,1974,MEX,64.2,
8084,Mexico,1975,MEX,64.7,
8085,Mexico,1976,MEX,65.2,
8086,Mexico,1977,MEX,65.7,
8087,Mexico,1978,MEX,66.1,
8088,Mexico,1979,MEX,66.6,
8089,Mexico,1980,MEX,67.2,
8090,Mexico,1981,MEX,67.7,
8091,Mexico,1982,MEX,68.2,
8092,Mexico,1983,MEX,68.6,
8093,Mexico,1984,MEX,69.1,
8094,Mexico,1985,MEX,69.5,
8095,Mexico,1986,MEX,69.9,
8096,Mexico,1987,MEX,70.2,
8097,Mexico,1988,MEX,70.6,
8098,Mexico,1989,MEX,70.8,
8099,Mexico,1990,MEX,70.5,
8100,Mexico,1991,MEX,70.9,
8101,Mexico,1992,MEX,71.3,
8102,Mexico,1993,MEX,71.7,
8103,Mexico,1994,MEX,72.0,
8104,Mexico,1995,MEX,72.3,
8105,Mexico,1996,MEX,72.5,
8106,Mexico,1997,MEX,72.8,
8107,Mexico,1998,MEX,73.0,
8108,Mexico,1999,MEX,73.2,
8109,Mexico,2000,MEX,73.3,
8110,Mexico,2001,MEX,73.5,
8111,Mexico,2002,MEX,73.6,
8112,Mexico,2003,MEX,73.8,
8113,Mexico,2004,MEX,73.9,
8114,Mexico,2005,MEX,74.0,
8115,Mexico,2006,MEX,74.1,
8116,Mexico,2007,MEX,74.2,
8117,Mexico,2008,MEX,74.1,
8118,Mexico,2009,MEX,74.0,
8119,Mexico,2010,MEX,74.1,
8120,Mexico,2011,MEX,74.2,
8121,Mexico,2012,MEX,74.4,
8122,Micronesia,1950,FSM,54.576,
8123,Micronesia,1951,FSM,54.576,
8124,Micronesia,1952,FSM,54.576,
8125,Micronesia,1953,FSM,54.576,
8126,Micronesia,1954,FSM,54.576,
8127,Micronesia,1955,FSM,56.579,
8128,Micronesia,1956,FSM,56.579,
8129,Micronesia,1957,FSM,56.579,
8130,Micronesia,1958,FSM,56.579,
8131,Micronesia,1959,FSM,56.579,
8132,Micronesia,1960,FSM,58.582,
8133,Micronesia,1961,FSM,58.582,
8134,Micronesia,1962,FSM,58.582,
8135,Micronesia,1963,FSM,58.582,
8136,Micronesia,1964,FSM,58.582,
8137,Micronesia,1965,FSM,60.585,
8138,Micronesia,1966,FSM,60.585,
8139,Micronesia,1967,FSM,60.585,
8140,Micronesia,1968,FSM,60.585,
8141,Micronesia,1969,FSM,60.585,
8142,Micronesia,1970,FSM,62.686,
8143,Micronesia,1971,FSM,62.686,
8144,Micronesia,1972,FSM,62.686,
8145,Micronesia,1973,FSM,62.686,
8146,Micronesia,1974,FSM,62.686,
8147,Micronesia,1975,FSM,64.767,
8148,Micronesia,1976,FSM,64.767,
8149,Micronesia,1977,FSM,64.767,
8150,Micronesia,1978,FSM,64.767,
8151,Micronesia,1979,FSM,64.767,
8152,Micronesia,1980,FSM,65.346,
8153,Micronesia,1981,FSM,65.346,
8154,Micronesia,1982,FSM,65.346,
8155,Micronesia,1983,FSM,65.346,
8156,Micronesia,1984,FSM,65.346,
8157,Micronesia,1985,FSM,65.926,
8158,Micronesia,1986,FSM,65.926,
8159,Micronesia,1987,FSM,65.926,
8160,Micronesia,1988,FSM,65.926,
8161,Micronesia,1989,FSM,65.926,
8162,Micronesia,1990,FSM,66.494,
8163,Micronesia,1991,FSM,66.494,
8164,Micronesia,1992,FSM,66.494,
8165,Micronesia,1993,FSM,66.494,
8166,Micronesia,1994,FSM,66.494,
8167,Micronesia,1995,FSM,67.053,
8168,Micronesia,1996,FSM,67.053,
8169,Micronesia,1997,FSM,67.053,
8170,Micronesia,1998,FSM,67.053,
8171,Micronesia,1999,FSM,67.053,
8172,Micronesia,2000,FSM,67.578,
8173,Micronesia,2001,FSM,67.578,
8174,Micronesia,2002,FSM,67.578,
8175,Micronesia,2003,FSM,67.578,
8176,Micronesia,2004,FSM,67.578,
8177,Micronesia,2005,FSM,68.348,
8178,Micronesia,2006,FSM,68.348,
8179,Micronesia,2007,FSM,68.348,
8180,Micronesia,2008,FSM,68.348,
8181,Micronesia,2009,FSM,68.348,
8182,Moldova,1950,MDA,59.035,
8183,Moldova,1951,MDA,59.035,
8184,Moldova,1952,MDA,59.035,
8185,Moldova,1953,MDA,59.035,
8186,Moldova,1954,MDA,59.035,
8187,Moldova,1955,MDA,61.071,
8188,Moldova,1956,MDA,61.071,
8189,Moldova,1957,MDA,61.071,
8190,Moldova,1958,MDA,61.071,
8191,Moldova,1959,MDA,61.071,
8192,Moldova,1960,MDA,62.871,
8193,Moldova,1961,MDA,62.871,
8194,Moldova,1962,MDA,62.871,
8195,Moldova,1963,MDA,62.871,
8196,Moldova,1964,MDA,62.871,
8197,Moldova,1965,MDA,64.641,
8198,Moldova,1966,MDA,64.641,
8199,Moldova,1967,MDA,64.641,
8200,Moldova,1968,MDA,64.641,
8201,Moldova,1969,MDA,64.641,
8202,Moldova,1970,MDA,65.175,
8203,Moldova,1971,MDA,65.175,
8204,Moldova,1972,MDA,65.175,
8205,Moldova,1973,MDA,65.175,
8206,Moldova,1974,MDA,65.175,
8207,Moldova,1975,MDA,65.16,
8208,Moldova,1976,MDA,65.16,
8209,Moldova,1977,MDA,65.16,
8210,Moldova,1978,MDA,65.16,
8211,Moldova,1979,MDA,65.16,
8212,Moldova,1980,MDA,65.097,
8213,Moldova,1981,MDA,65.097,
8214,Moldova,1982,MDA,65.097,
8215,Moldova,1983,MDA,65.097,
8216,Moldova,1984,MDA,65.097,
8217,Moldova,1985,MDA,67.534,
8218,Moldova,1986,MDA,67.534,
8219,Moldova,1987,MDA,67.534,
8220,Moldova,1988,MDA,67.534,
8221,Moldova,1989,MDA,67.534,
8222,Moldova,1990,MDA,67.299,
8223,Moldova,1991,MDA,67.299,
8224,Moldova,1992,MDA,67.299,
8225,Moldova,1993,MDA,67.299,
8226,Moldova,1994,MDA,67.299,
8227,Moldova,1995,MDA,66.606,
8228,Moldova,1996,MDA,66.606,
8229,Moldova,1997,MDA,66.606,
8230,Moldova,1998,MDA,66.606,
8231,Moldova,1999,MDA,66.606,
8232,Moldova,2000,MDA,67.608,
8233,Moldova,2001,MDA,67.608,
8234,Moldova,2002,MDA,67.608,
8235,Moldova,2003,MDA,67.608,
8236,Moldova,2004,MDA,67.608,
8237,Moldova,2005,MDA,68.239,
8238,Moldova,2006,MDA,68.239,
8239,Moldova,2007,MDA,68.239,
8240,Moldova,2008,MDA,68.239,
8241,Moldova,2009,MDA,68.239,
8242,Mongolia,1950,MNG,43.18,
8243,Mongolia,1951,MNG,43.18,
8244,Mongolia,1952,MNG,43.18,
8245,Mongolia,1953,MNG,43.18,
8246,Mongolia,1954,MNG,43.18,
8247,Mongolia,1955,MNG,46.092,
8248,Mongolia,1956,MNG,46.092,
8249,Mongolia,1957,MNG,46.092,
8250,Mongolia,1958,MNG,46.092,
8251,Mongolia,1959,MNG,46.092,
8252,Mongolia,1960,MNG,50.731,
8253,Mongolia,1961,MNG,50.731,
8254,Mongolia,1962,MNG,50.731,
8255,Mongolia,1963,MNG,50.731,
8256,Mongolia,1964,MNG,50.731,
8257,Mongolia,1965,MNG,53.869,
8258,Mongolia,1966,MNG,53.869,
8259,Mongolia,1967,MNG,53.869,
8260,Mongolia,1968,MNG,53.869,
8261,Mongolia,1969,MNG,53.869,
8262,Mongolia,1970,MNG,56.43,
8263,Mongolia,1971,MNG,56.43,
8264,Mongolia,1972,MNG,56.43,
8265,Mongolia,1973,MNG,56.43,
8266,Mongolia,1974,MNG,56.43,
8267,Mongolia,1975,MNG,56.846,
8268,Mongolia,1976,MNG,56.846,
8269,Mongolia,1977,MNG,56.846,
8270,Mongolia,1978,MNG,56.846,
8271,Mongolia,1979,MNG,56.846,
8272,Mongolia,1980,MNG,57.294,
8273,Mongolia,1981,MNG,57.294,
8274,Mongolia,1982,MNG,57.294,
8275,Mongolia,1983,MNG,57.294,
8276,Mongolia,1984,MNG,57.294,
8277,Mongolia,1985,MNG,59.598,
8278,Mongolia,1986,MNG,59.598,
8279,Mongolia,1987,MNG,59.598,
8280,Mongolia,1988,MNG,59.598,
8281,Mongolia,1989,MNG,59.598,
8282,Mongolia,1990,MNG,60.767,
8283,Mongolia,1991,MNG,60.767,
8284,Mongolia,1992,MNG,60.767,
8285,Mongolia,1993,MNG,60.767,
8286,Mongolia,1994,MNG,60.767,
8287,Mongolia,1995,MNG,61.818,
8288,Mongolia,1996,MNG,61.818,
8289,Mongolia,1997,MNG,61.818,
8290,Mongolia,1998,MNG,61.818,
8291,Mongolia,1999,MNG,61.818,
8292,Mongolia,2000,MNG,64.083,
8293,Mongolia,2001,MNG,64.083,
8294,Mongolia,2002,MNG,64.083,
8295,Mongolia,2003,MNG,64.083,
8296,Mongolia,2004,MNG,64.083,
8297,Mongolia,2005,MNG,66.143,
8298,Mongolia,2006,MNG,66.143,
8299,Mongolia,2007,MNG,66.143,
8300,Mongolia,2008,MNG,66.143,
8301,Mongolia,2009,MNG,66.143,
8302,Montenegro,1950,MNE,59.769,
8303,Montenegro,1951,MNE,59.769,
8304,Montenegro,1952,MNE,59.769,
8305,Montenegro,1953,MNE,59.769,
8306,Montenegro,1954,MNE,59.769,
8307,Montenegro,1955,MNE,62.095,
8308,Montenegro,1956,MNE,62.095,
8309,Montenegro,1957,MNE,62.095,
8310,Montenegro,1958,MNE,62.095,
8311,Montenegro,1959,MNE,62.095,
8312,Montenegro,1960,MNE,65.582,
8313,Montenegro,1961,MNE,65.582,
8314,Montenegro,1962,MNE,65.582,
8315,Montenegro,1963,MNE,65.582,
8316,Montenegro,1964,MNE,65.582,
8317,Montenegro,1965,MNE,68.305,
8318,Montenegro,1966,MNE,68.305,
8319,Montenegro,1967,MNE,68.305,
8320,Montenegro,1968,MNE,68.305,
8321,Montenegro,1969,MNE,68.305,
8322,Montenegro,1970,MNE,71.206,
8323,Montenegro,1971,MNE,71.206,
8324,Montenegro,1972,MNE,71.206,
8325,Montenegro,1973,MNE,71.206,
8326,Montenegro,1974,MNE,71.206,
8327,Montenegro,1975,MNE,72.49,
8328,Montenegro,1976,MNE,72.49,
8329,Montenegro,1977,MNE,72.49,
8330,Montenegro,1978,MNE,72.49,
8331,Montenegro,1979,MNE,72.49,
8332,Montenegro,1980,MNE,73.51,
8333,Montenegro,1981,MNE,73.51,
8334,Montenegro,1982,MNE,73.51,
8335,Montenegro,1983,MNE,73.51,
8336,Montenegro,1984,MNE,73.51,
8337,Montenegro,1985,MNE,74.123,
8338,Montenegro,1986,MNE,74.123,
8339,Montenegro,1987,MNE,74.123,
8340,Montenegro,1988,MNE,74.123,
8341,Montenegro,1989,MNE,74.123,
8342,Montenegro,1990,MNE,74.756,
8343,Montenegro,1991,MNE,74.756,
8344,Montenegro,1992,MNE,74.756,
8345,Montenegro,1993,MNE,74.756,
8346,Montenegro,1994,MNE,74.756,
8347,Montenegro,1995,MNE,74.905,
8348,Montenegro,1996,MNE,74.905,
8349,Montenegro,1997,MNE,74.905,
8350,Montenegro,1998,MNE,74.905,
8351,Montenegro,1999,MNE,74.905,
8352,Montenegro,2000,MNE,73.434,
8353,Montenegro,2001,MNE,73.434,
8354,Montenegro,2002,MNE,73.434,
8355,Montenegro,2003,MNE,73.434,
8356,Montenegro,2004,MNE,73.434,
8357,Montenegro,2005,MNE,74.198,
8358,Montenegro,2006,MNE,74.198,
8359,Montenegro,2007,MNE,74.198,
8360,Montenegro,2008,MNE,74.198,
8361,Montenegro,2009,MNE,74.198,
8362,Morocco,1950,MAR,45.67,
8363,Morocco,1951,MAR,45.67,
8364,Morocco,1952,MAR,45.67,
8365,Morocco,1953,MAR,45.67,
8366,Morocco,1954,MAR,45.67,
8367,Morocco,1955,MAR,47.445,
8368,Morocco,1956,MAR,47.445,
8369,Morocco,1957,MAR,47.445,
8370,Morocco,1958,MAR,47.445,
8371,Morocco,1959,MAR,47.445,
8372,Morocco,1960,MAR,49.524,
8373,Morocco,1961,MAR,49.524,
8374,Morocco,1962,MAR,49.524,
8375,Morocco,1963,MAR,49.524,
8376,Morocco,1964,MAR,49.524,
8377,Morocco,1965,MAR,51.637,
8378,Morocco,1966,MAR,51.637,
8379,Morocco,1967,MAR,51.637,
8380,Morocco,1968,MAR,51.637,
8381,Morocco,1969,MAR,51.637,
8382,Morocco,1970,MAR,53.541,
8383,Morocco,1971,MAR,53.541,
8384,Morocco,1972,MAR,53.541,
8385,Morocco,1973,MAR,53.541,
8386,Morocco,1974,MAR,53.541,
8387,Morocco,1975,MAR,55.759,
8388,Morocco,1976,MAR,55.759,
8389,Morocco,1977,MAR,55.759,
8390,Morocco,1978,MAR,55.759,
8391,Morocco,1979,MAR,55.759,
8392,Morocco,1980,MAR,59.605,
8393,Morocco,1981,MAR,59.605,
8394,Morocco,1982,MAR,59.605,
8395,Morocco,1983,MAR,59.605,
8396,Morocco,1984,MAR,59.605,
8397,Morocco,1985,MAR,63.22,
8398,Morocco,1986,MAR,63.22,
8399,Morocco,1987,MAR,63.22,
8400,Morocco,1988,MAR,63.22,
8401,Morocco,1989,MAR,63.22,
8402,Morocco,1990,MAR,66.001,
8403,Morocco,1991,MAR,66.001,
8404,Morocco,1992,MAR,66.001,
8405,Morocco,1993,MAR,66.001,
8406,Morocco,1994,MAR,66.001,
8407,Morocco,1995,MAR,67.664,
8408,Morocco,1996,MAR,67.664,
8409,Morocco,1997,MAR,67.664,
8410,Morocco,1998,MAR,67.664,
8411,Morocco,1999,MAR,67.664,
8412,Morocco,2000,MAR,68.667,
8413,Morocco,2001,MAR,68.667,
8414,Morocco,2002,MAR,68.667,
8415,Morocco,2003,MAR,68.667,
8416,Morocco,2004,MAR,68.667,
8417,Morocco,2005,MAR,69.656,
8418,Morocco,2006,MAR,69.656,
8419,Morocco,2007,MAR,69.656,
8420,Morocco,2008,MAR,69.656,
8421,Morocco,2009,MAR,69.656,
8422,Mozambique,1950,MOZ,31.287,
8423,Mozambique,1951,MOZ,31.287,
8424,Mozambique,1952,MOZ,31.287,
8425,Mozambique,1953,MOZ,31.287,
8426,Mozambique,1954,MOZ,31.287,
8427,Mozambique,1955,MOZ,33.789,
8428,Mozambique,1956,MOZ,33.789,
8429,Mozambique,1957,MOZ,33.789,
8430,Mozambique,1958,MOZ,33.789,
8431,Mozambique,1959,MOZ,33.789,
8432,Mozambique,1960,MOZ,36.18,
8433,Mozambique,1961,MOZ,36.18,
8434,Mozambique,1962,MOZ,36.18,
8435,Mozambique,1963,MOZ,36.18,
