,Entity,Year,Country code,Health Expenditure per capita (WDI),Life Expectancy (at birth) World Bank data,DollarValueOfLife
2846,Djibouti,2010,DJI,229.4893856,60.29119512,3.80634991798
2847,Djibouti,2011,DJI,240.0021272,60.80307317,3.94720389427
2848,Djibouti,2012,DJI,251.5028225,61.30397561,4.10255321939
2849,Djibouti,2013,DJI,246.843888,61.78695122,3.99508121255
2853,Dominica,1995,DMA,304.0828724,,
2854,Dominica,1996,DMA,321.2696669,,
2855,Dominica,1997,DMA,340.3566868,75.95121951,4.48125374412
2856,Dominica,1998,DMA,348.3510228,,
2857,Dominica,1999,DMA,360.051049,,
2858,Dominica,2000,DMA,292.133665,,
2859,Dominica,2001,DMA,295.2521983,,
2860,Dominica,2002,DMA,297.7281667,76.59756098,3.8869144512
2861,Dominica,2003,DMA,314.8450628,,
2862,Dominica,2004,DMA,310.6710341,,
2863,Dominica,2005,DMA,338.0019348,,
2864,Dominica,2006,DMA,382.5248302,,
2865,Dominica,2007,DMA,426.4649635,,
2866,Dominica,2008,DMA,454.8276925,,
2867,Dominica,2009,DMA,514.2295728,,
2868,Dominica,2010,DMA,578.1459384,,
2869,Dominica,2011,DMA,584.5377,,
2870,Dominica,2012,DMA,577.0652895,,
2871,Dominica,2013,DMA,596.8456953,,
2907,Dominican Republic,1995,DOM,225.7050818,69.7205122,3.2372837588
2908,Dominican Republic,1996,DOM,233.7310211,69.91634146,3.34300989181
2909,Dominican Republic,1997,DOM,267.3563151,70.09173171,3.81437736774
2910,Dominican Republic,1998,DOM,293.6956619,70.26365854,4.1799084762
2911,Dominican Republic,1999,DOM,317.8345864,70.44214634,4.51199463551
2912,Dominican Republic,2000,DOM,362.0412223,70.63273171,5.12568625813
2913,Dominican Republic,2001,DOM,362.3303637,70.83743902,5.1149557171
2914,Dominican Republic,2002,DOM,389.8771433,71.04831707,5.48749301009
2915,Dominican Republic,2003,DOM,359.7803424,71.26085366,5.04877957422
2916,Dominican Republic,2004,DOM,285.4235564,71.47507317,3.99333003439
2917,Dominican Republic,2005,DOM,316.8767725,71.69141463,4.42001004075
2918,Dominican Republic,2006,DOM,361.166506,71.90934146,5.02252556715
2919,Dominican Republic,2007,DOM,383.8955195,72.12931707,5.32232294848
2920,Dominican Republic,2008,DOM,414.226289,72.34978049,5.72532889795
2921,Dominican Republic,2009,DOM,445.4917465,72.57121951,6.13868348235
2922,Dominican Republic,2010,DOM,475.6562932,72.79214634,6.5344452268
2923,Dominican Republic,2011,DOM,524.1052288,73.01304878,7.17824056874
2924,Dominican Republic,2012,DOM,606.955187,73.23297561,8.28800389366
2925,Dominican Republic,2013,DOM,631.3938962,73.45095122,8.59612960367
3069,Ecuador,1995,ECU,188.9520154,71.2272439,2.6528053741
3070,Ecuador,1996,ECU,209.4413104,71.68221951,2.92180281012
3071,Ecuador,1997,ECU,216.8510767,72.12865854,3.00644821475
3072,Ecuador,1998,ECU,213.8345103,72.56056098,2.9469798388
3073,Ecuador,1999,ECU,227.9563422,72.97392683,3.12380533846
3074,Ecuador,2000,ECU,207.7590944,73.35685366,2.83217019316
3075,Ecuador,2001,ECU,240.9570469,73.69739024,3.26954653503
3076,Ecuador,2002,ECU,287.1704818,73.99058537,3.88117596805
3077,Ecuador,2003,ECU,340.9409236,74.239,4.59247731785
3078,Ecuador,2004,ECU,357.0381525,74.44714634,4.79586082278
3079,Ecuador,2005,ECU,362.9606597,74.629,4.86353374291
3080,Ecuador,2006,ECU,389.2008116,74.80004878,5.2032160132
3081,Ecuador,2007,ECU,414.6818551,74.97873171,5.53065977035
3082,Ecuador,2008,ECU,429.6132648,75.1765122,5.71472727621
3083,Ecuador,2009,ECU,482.4262692,75.39934146,6.39828226425
3084,Ecuador,2010,ECU,530.6583966,75.64770732,7.01486423581
3085,Ecuador,2011,ECU,577.4168733,75.91660976,7.60593597535
3086,Ecuador,2012,ECU,670.6675825,76.19256098,8.80227116498
3087,Ecuador,2013,ECU,788.9235236,76.46507317,10.3174363261
3123,Egypt,1995,EGY,185.1067801,66.76019512,2.77271178982
3124,Egypt,1996,EGY,214.6629861,67.23160976,3.1928877929
3125,Egypt,1997,EGY,255.1932494,67.66358537,3.77150054944
3126,Egypt,1998,EGY,279.3730254,68.03658537,4.10621761631
3127,Egypt,1999,EGY,311.9058782,68.34514634,4.5636873268
3128,Egypt,2000,EGY,336.5129228,68.5912439,4.90606240194
3129,Egypt,2001,EGY,373.5094505,68.78643902,5.42998672153
3130,Egypt,2002,EGY,405.2885154,68.95168293,5.87786255792
3131,Egypt,2003,EGY,384.2395655,69.1074878,5.56002797572
3132,Egypt,2004,EGY,379.0383088,69.26382927,5.47238454464
3133,Egypt,2005,EGY,391.2951213,69.43114634,5.6357289477
3134,Egypt,2006,EGY,432.5605035,69.61390244,6.21370858892
3135,Egypt,2007,EGY,441.677497,69.80856098,6.32698183145
3136,Egypt,2008,EGY,461.6096691,70.01360976,6.59314197172
3137,Egypt,2009,EGY,495.974111,70.22802439,7.06233893532
3138,Egypt,2010,EGY,305.9145892,70.45082927,4.34224255938
3139,Egypt,2011,EGY,520.2871295,70.67856098,7.3613146941
3140,Egypt,2012,EGY,532.0127421,70.9072439,7.50293923214
3141,Egypt,2013,EGY,539.1321346,71.13292683,7.57922046268
3177,El Salvador,1995,SLV,260.4713364,68.78097561,3.78696774929
3178,El Salvador,1996,SLV,317.2355709,68.9754878,4.5992508501
3179,El Salvador,1997,SLV,358.4515073,69.11814634,5.18606945182
3180,El Salvador,1998,SLV,378.1935775,69.2492439,5.46133872662
3181,El Salvador,1999,SLV,381.2490417,69.39192683,5.49414116478
3182,El Salvador,2000,SLV,397.0397295,69.55878049,5.70797427303
3183,El Salvador,2001,SLV,402.7156297,69.75082927,5.7736321405
3184,El Salvador,2002,SLV,409.0488692,69.95195122,5.84756911088
3185,El Salvador,2003,SLV,405.3869539,70.14958537,5.77889308628
3186,El Salvador,2004,SLV,421.869674,70.34773171,5.99691935682
3187,El Salvador,2005,SLV,442.661297,70.54639024,6.2747547464
3188,El Salvador,2006,SLV,438.49857,70.75056098,6.19781050392
3189,El Salvador,2007,SLV,440.2221686,70.9602439,6.2037860132
3190,El Salvador,2008,SLV,445.1181255,71.17795122,6.25359564121
3191,El Salvador,2009,SLV,475.2673233,71.40265854,6.65615724986
3192,El Salvador,2010,SLV,490.6180701,71.63441463,6.848915743
3193,El Salvador,2011,SLV,500.5568143,71.86870732,6.96487849811
3194,El Salvador,2012,SLV,507.651641,72.10453659,7.04049516172
3195,El Salvador,2013,SLV,539.1886289,72.33892683,7.45364428985
3231,Equatorial Guinea,1995,GNQ,70.89380991,47.62158537,1.48869067166
3232,Equatorial Guinea,1996,GNQ,96.06041303,47.69280488,2.01414895332
3233,Equatorial Guinea,1997,GNQ,169.5862973,47.7242439,3.55346221211
3234,Equatorial Guinea,1998,GNQ,276.1253372,47.73334146,5.7847476995
3235,Equatorial Guinea,1999,GNQ,219.8689623,47.73753659,4.60578777218
3236,Equatorial Guinea,2000,GNQ,255.2283494,47.76370732,5.34356237656
3237,Equatorial Guinea,2001,GNQ,269.7576521,47.83773171,5.63901427717
3238,Equatorial Guinea,2002,GNQ,364.9096829,47.9765122,7.60600690144
3239,Equatorial Guinea,2003,GNQ,447.1875754,48.19097561,9.27948790701
3240,Equatorial Guinea,2004,GNQ,661.4965293,48.48709756,13.642733069
3241,Equatorial Guinea,2005,GNQ,552.920494,48.86836585,11.3144870794
3242,Equatorial Guinea,2006,GNQ,654.6569784,49.32782927,13.2715545786
3243,Equatorial Guinea,2007,GNQ,779.8777253,49.84507317,15.646034316
3244,Equatorial Guinea,2008,GNQ,893.4763708,50.39573171,17.7292072261
3245,Equatorial Guinea,2009,GNQ,1842.483721,50.96536585,36.1516824273
3246,Equatorial Guinea,2010,GNQ,1294.500746,51.53307317,25.1198049402
3247,Equatorial Guinea,2011,GNQ,1157.329389,52.08490244,22.2200548486
3248,Equatorial Guinea,2012,GNQ,1233.073332,52.61290244,23.4367099098
3249,Equatorial Guinea,2013,GNQ,1170.088319,53.11456098,22.0295206702
3285,Eritrea,1995,ERI,47.44191967,52.40460976,0.905300504808
3286,Eritrea,1996,ERI,41.89172663,53.22853659,0.787016313311
3287,Eritrea,1997,ERI,51.57163182,54.00960976,0.954860293366
3288,Eritrea,1998,ERI,52.6475723,54.73934146,0.961786731367
3289,Eritrea,1999,ERI,56.12064041,55.41168293,1.01279436831
3290,Eritrea,2000,ERI,46.58646309,56.02653659,0.831507102267
3291,Eritrea,2001,ERI,43.95102469,56.58985366,0.776659097832
3292,Eritrea,2002,ERI,45.49563298,57.119,0.796506118454
3293,Eritrea,2003,ERI,37.70764744,57.62843902,0.654323595802
3294,Eritrea,2004,ERI,34.41338196,58.12819512,0.592025640723
3295,Eritrea,2005,ERI,33.5480047,58.62678049,0.572230035823
3296,Eritrea,2006,ERI,37.69509323,59.1292439,0.637503386543
3297,Eritrea,2007,ERI,38.69600924,59.63621951,0.64886757675
3298,Eritrea,2008,ERI,38.607057,60.1472439,0.641875745199
3299,Eritrea,2009,ERI,35.03354651,60.66336585,0.577507463015
3300,Eritrea,2010,ERI,34.42426737,61.18509756,0.562625030323
3301,Eritrea,2011,ERI,34.87033186,61.71092683,0.565059279632
3302,Eritrea,2012,ERI,35.74201348,62.23478049,0.574309304196
3303,Eritrea,2013,ERI,36.28794223,62.75463415,0.578251195653
3339,Estonia,1995,EST,396.1622,67.54390244,5.86525482966
3340,Estonia,1996,EST,453.0900916,69.61219512,6.50877465965
3341,Estonia,1997,EST,492.4178544,69.8097561,7.05371114167
3342,Estonia,1998,EST,467.7092381,69.35853659,6.74335505181
3343,Estonia,1999,EST,512.607996,70.06341463,7.31634332564
3344,Estonia,2000,EST,511.3856892,70.41707317,7.26224005314
3345,Estonia,2001,EST,510.4917817,70.25853659,7.26590399511
3346,Estonia,2002,EST,570.7947402,70.90487805,8.05014768938
3347,Estonia,2003,EST,649.363697,71.31707317,9.10530491699
3348,Estonia,2004,EST,749.0630053,71.9097561,10.4167090243
3349,Estonia,2005,EST,823.8601282,72.56829268,11.3528939124
3350,Estonia,2006,EST,957.6252518,72.69146341,13.1738337196
3351,Estonia,2007,EST,1112.4293,72.81463415,15.2775511817
3352,Estonia,2008,EST,1339.323299,73.77073171,18.1552123444
3353,Estonia,2009,EST,1388.841947,74.82439024,18.5613533574
3354,Estonia,2010,EST,1300.210854,75.42926829,17.2374846459
3355,Estonia,2011,EST,1356.293739,76.22926829,17.7922964424
3356,Estonia,2012,EST,1415.653551,76.32682927,18.5472600466
3357,Estonia,2013,EST,1452.641099,76.42439024,19.0075589015
3393,Ethiopia,1995,ETH,12.4808797,49.25834146,0.253375962935
3394,Ethiopia,1996,ETH,13.67459815,49.82621951,0.274445829615
3395,Ethiopia,1997,ETH,15.27208064,50.40668293,0.302977298887
3396,Ethiopia,1998,ETH,16.89649885,50.99663415,0.331325765546
3397,Ethiopia,1999,ETH,18.55272112,51.601,0.359541891049
3398,Ethiopia,2000,ETH,21.57692979,52.24114634,0.413025580441
3399,Ethiopia,2001,ETH,22.68287114,52.94695122,0.428407502554
3400,Ethiopia,2002,ETH,25.20242354,53.73487805,0.469014250233
3401,Ethiopia,2003,ETH,23.95126791,54.60885366,0.438596789801
3402,Ethiopia,2004,ETH,24.81555931,55.56134146,0.446633552357
3403,Ethiopia,2005,ETH,27.6322111,56.57180488,0.488444926914
3404,Ethiopia,2006,ETH,32.64872426,57.61521951,0.56666840008
3405,Ethiopia,2007,ETH,38.17593329,58.65365854,0.650870452761
3406,Ethiopia,2008,ETH,38.31596585,59.65626829,0.642278958244
3407,Ethiopia,2009,ETH,41.67581226,60.60014634,0.687718013521
3408,Ethiopia,2010,ETH,51.530406,61.46795122,0.838329649472
3409,Ethiopia,2011,ETH,60.18128925,62.25285366,0.966723382332
3410,Ethiopia,2012,ETH,60.6870701,62.96595122,0.963807723447
3411,Ethiopia,2013,ETH,68.53482176,63.61734146,1.07729779628
3693,Fiji,1995,FJI,147.1718698,66.63890244,2.2084978055
3694,Fiji,1996,FJI,163.2706717,66.8402439,2.44270011857
3695,Fiji,1997,FJI,173.4390692,67.03756098,2.58719241369
3696,Fiji,1998,FJI,158.7926618,67.23085366,2.36190161444
3697,Fiji,1999,FJI,171.6319064,67.42012195,2.54570744513
3698,Fiji,2000,FJI,210.8940064,67.60585366,3.1194637
3699,Fiji,2001,FJI,185.9827677,67.788,2.74359426005
3700,Fiji,2002,FJI,206.3300059,67.96709756,3.03573366095
3701,Fiji,2003,FJI,204.419191,68.14314634,2.99984961041
3702,Fiji,2004,FJI,237.9238822,68.31768293,3.48261053355
3703,Fiji,2005,FJI,245.7807894,68.49178049,3.58847131206
3704,Fiji,2006,FJI,272.5087424,68.666,3.96861244866
3705,Fiji,2007,FJI,268.0590805,68.84239024,3.89380844514
3706,Fiji,2008,FJI,260.9436992,69.021,3.78064211182
3707,Fiji,2009,FJI,300.710702,69.20080488,4.34547983252
3708,Fiji,2010,FJI,297.4163802,69.38231707,4.2866308414
3709,Fiji,2011,FJI,293.0131871,69.56397561,4.21213975381
3710,Fiji,2012,FJI,305.714341,69.74473171,4.38333238231
3711,Fiji,2013,FJI,328.3832988,69.923,4.69635597443
3747,Finland,1995,FIN,1477.226249,76.4095122,19.3330150457
3748,Finland,1996,FIN,1549.722974,76.69341463,20.2067280675
3749,Finland,1997,FIN,1618.248543,76.87853659,21.0494191848
3750,Finland,1998,FIN,1660.875935,77.09073171,21.5444308046
3751,Finland,1999,FIN,1743.263201,77.29121951,22.554479177
3752,Finland,2000,FIN,1857.19062,77.46585366,23.9743129683
3753,Finland,2001,FIN,1975.016479,77.96585366,25.3318136888
3754,Finland,2002,FIN,2152.331605,78.1195122,27.5517798868
3755,Finland,2003,FIN,2255.421208,78.36829268,28.7797670572
3756,Finland,2004,FIN,2454.785907,78.71463415,31.1858898095
3757,Finland,2005,FIN,2593.506771,78.81707317,32.905393041
3758,Finland,2006,FIN,2773.887997,79.21463415,35.017368025
3759,Finland,2007,FIN,2912.034779,79.26341463,36.7386995954
3760,Finland,2008,FIN,3171.247272,79.56829268,39.8556656827
3761,Finland,2009,FIN,3298.144611,79.7195122,41.3718614174
3762,Finland,2010,FIN,3296.841714,79.87073171,41.2772193695
3763,Finland,2011,FIN,3463.214135,80.47073171,43.036941027
3764,Finland,2012,FIN,3497.03361,80.62682927,43.3730762038
3765,Finland,2013,FIN,3604.120724,80.83170732,44.5879574179
3855,France,1995,FRA,2098.269003,77.75121951,26.9869593843
3856,France,1996,FRA,2161.479461,77.95365854,27.7277487867
3857,France,1997,FRA,2228.020516,78.30487805,28.4531509592
3858,France,1998,FRA,2312.89339,78.60487805,29.4242984326
3859,France,1999,FRA,2403.727507,78.75609756,30.5211606653
3860,France,2000,FRA,2556.494279,79.05609756,32.3377241972
3861,France,2001,FRA,2728.925002,79.15853659,34.4741719536
3862,France,2002,FRA,2931.23354,79.26097561,36.9820522324
3863,France,2003,FRA,2943.917206,79.11463415,37.2107794927
3864,France,2004,FRA,3076.5769,80.16341463,38.3788155008
3865,France,2005,FRA,3240.670264,80.16341463,40.4258012082
3866,France,2006,FRA,3422.30709,80.81219512,42.3488940613
3867,France,2007,FRA,3574.139751,81.11219512,44.0641477612
3868,France,2008,FRA,3735.801985,81.21463415,45.9991234843
3869,France,2009,FRA,3963.254944,81.41463415,48.6798839714
3870,France,2010,FRA,4039.458219,81.66341463,49.4647234297
3871,France,2011,FRA,4202.326854,82.11463415,51.1763450876
3872,France,2012,FRA,4213.231742,81.96829268,51.4007502687
3873,France,2013,FRA,4333.583667,81.96829268,52.8690244156
3963,Gabon,1995,GAB,490.3921318,61.09470732,8.02675310697
3964,Gabon,1996,GAB,491.9655696,60.87553659,8.08149869649
3965,Gabon,1997,GAB,456.6249332,60.60056098,7.53499515212
3966,Gabon,1998,GAB,657.5305184,60.28826829,10.9064422822
3967,Gabon,1999,GAB,490.8127628,59.96812195,8.18456117751
3968,Gabon,2000,GAB,394.8971805,59.68802439,6.6160202911
3969,Gabon,2001,GAB,467.6605247,59.49631707,7.86032728967
3970,Gabon,2002,GAB,515.2603576,59.42292683,8.67106999078
3971,Gabon,2003,GAB,538.5394761,59.48429268,9.05347364551
3972,Gabon,2004,GAB,489.8198574,59.68385366,8.20690735203
3973,Gabon,2005,GAB,447.9206466,60.00914634,7.46420627386
3974,Gabon,2006,GAB,489.3717595,60.4312439,8.09799249391
3975,Gabon,2007,GAB,527.6671434,60.90373171,8.66395422061
3976,Gabon,2008,GAB,435.3999248,61.38570732,7.09285506039
3977,Gabon,2009,GAB,571.6995609,61.85270732,9.2429189549
3978,Gabon,2010,GAB,572.1147849,62.2897561,9.18473310413
3979,Gabon,2011,GAB,614.8362958,62.69334146,9.8070430046
3980,Gabon,2012,GAB,670.3703743,63.07392683,10.6283278685
3981,Gabon,2013,GAB,734.6786393,63.441,11.5805021879
4017,Gambia,1995,GMB,34.22637737,53.55617073,0.639074394294
4018,Gambia,1996,GMB,35.82863009,53.86765854,0.665123212352
4019,Gambia,1997,GMB,34.37630077,54.19068293,0.634358138915
4020,Gambia,1998,GMB,39.6953998,54.51668293,0.728133071687
4021,Gambia,1999,GMB,41.93915074,54.84419512,0.764696257247
4022,Gambia,2000,GMB,44.56071518,55.17121951,0.807680445996
4023,Gambia,2001,GMB,48.0162624,55.4977561,0.865192861374
4024,Gambia,2002,GMB,46.22746088,55.82129268,0.828133113022
4025,Gambia,2003,GMB,54.91912907,56.14185366,0.978220801233
4026,Gambia,2004,GMB,60.36349812,56.45590244,1.06921500695
4027,Gambia,2005,GMB,68.24475125,56.76192683,1.20229800257
4028,Gambia,2006,GMB,76.65290873,57.05792683,1.34342260556
4029,Gambia,2007,GMB,82.44938639,57.34387805,1.43780625228
4030,Gambia,2008,GMB,88.89818195,57.61880488,1.54286750888
4031,Gambia,2009,GMB,90.92392075,57.88168293,1.57085827757
4032,Gambia,2010,GMB,93.36911894,58.1335122,1.6061152235
4033,Gambia,2011,GMB,96.4268639,58.37480488,1.65185757962
4034,Gambia,2012,GMB,98.04754759,58.60707317,1.67296441004
4035,Gambia,2013,GMB,98.78045497,58.83134146,1.67904474925
4071,Georgia,1995,GEO,122.360482,70.23373171,1.74218967184
4072,Georgia,1996,GEO,135.4190783,70.45443902,1.92208014404
4073,Georgia,1997,GEO,164.6143432,70.72073171,2.32766742113
4074,Georgia,1998,GEO,142.3485788,71.01402439,2.00451361576
4075,Georgia,1999,GEO,144.51883,71.32173171,2.02629446222
4076,Georgia,2000,GEO,168.0326759,71.63034146,2.34583100506
4077,Georgia,2001,GEO,205.5616543,71.92978049,2.85781011564
4078,Georgia,2002,GEO,248.9096239,72.21207317,3.44692532666
4079,Georgia,2003,GEO,277.6794866,72.47173171,3.8315558363
4080,Georgia,2004,GEO,306.967081,72.7057561,4.2220464715
4081,Georgia,2005,GEO,353.1212565,72.91070732,4.8432016295
4082,Georgia,2006,GEO,391.2160095,73.08907317,5.35259228955
4083,Georgia,2007,GEO,440.9584406,73.24843902,6.02003874075
4084,Georgia,2008,GEO,508.0439387,73.39680488,6.92188085749
4085,Georgia,2009,GEO,559.856324,73.53773171,7.613184565
4086,Georgia,2010,GEO,595.3103831,73.67473171,8.08025179438
4087,Georgia,2011,GEO,607.9874482,73.80978049,8.23722065238
4088,Georgia,2012,GEO,644.240032,73.94487805,8.71243619557
4089,Georgia,2013,GEO,696.9905034,74.0795122,9.4086810604
4125,Germany,1995,DEU,2275.81726,76.42195122,29.7796277597
4126,Germany,1996,DEU,2403.460186,76.67317073,31.3468213603
4127,Germany,1997,DEU,2417.72872,77.07317073,31.3692650387
4128,Germany,1998,DEU,2488.560676,77.47560976,32.1205690889
4129,Germany,1999,DEU,2591.482409,77.72682927,33.3408995753
4130,Germany,2000,DEU,2682.182228,77.92682927,34.4192398578
4131,Germany,2001,DEU,2811.633996,78.32926829,35.8950626934
4132,Germany,2002,DEU,2944.877947,78.22926829,37.6441964928
4133,Germany,2003,DEU,3097.243847,78.3804878,39.5154959344
4134,Germany,2004,DEU,3164.393604,78.6804878,40.2182763793
4135,Germany,2005,DEU,3361.861598,78.93170732,42.5920293903
4136,Germany,2006,DEU,3569.073574,79.13170732,45.1029517102
4137,Germany,2007,DEU,3718.167664,79.53414634,46.7493251025
4138,Germany,2008,DEU,3968.111917,79.73658537,49.7652601825
4139,Germany,2009,DEU,4221.617271,79.83658537,52.878229341
4140,Germany,2010,DEU,4426.075323,79.98780488,55.3343766545
4141,Germany,2011,DEU,4612.47222,80.74146341,57.1264382041
4142,Germany,2012,DEU,4634.89694,80.89268293,57.2968626101
4143,Germany,2013,DEU,4811.815405,81.04390244,59.3729479965
4179,Ghana,1995,GHA,73.56103863,57.50270732,1.2792621784
4180,Ghana,1996,GHA,85.41498434,57.34078049,1.48960275061
4181,Ghana,1997,GHA,76.92991833,57.1642439,1.34576989183
4182,Ghana,1998,GHA,81.84972217,57.02392683,1.43535751956
4183,Ghana,1999,GHA,81.22037756,56.95370732,1.42607709633
4184,Ghana,2000,GHA,82.3683969,56.98758537,1.44537439804
4185,Ghana,2001,GHA,102.1114633,57.14760976,1.786801998
4186,Ghana,2002,GHA,90.7214673,57.42192683,1.57990984121
4187,Ghana,2003,GHA,98.14600317,57.78665854,1.69841976764
4188,Ghana,2004,GHA,132.2292234,58.22485366,2.27100997406
4189,Ghana,2005,GHA,161.372909,58.70453659,2.74890014254
4190,Ghana,2006,GHA,111.3341914,59.18670732,1.8810674971
4191,Ghana,2007,GHA,135.5204971,59.63785366,2.27239058388
4192,Ghana,2008,GHA,133.6411744,60.02995122,2.2262415958
4193,Ghana,2009,GHA,145.6811632,60.35102439,2.41389710734
4194,Ghana,2010,GHA,160.356498,60.59956098,2.64616600198
4195,Ghana,2011,GHA,165.6542359,60.78858537,2.72508785805
4196,Ghana,2012,GHA,195.2539904,60.94712195,3.2036621936
4197,Ghana,2013,GHA,214.2453483,61.09863415,3.50654889885
4233,Greece,1995,GRC,1264.082726,77.58536585,16.2927984182
4234,Greece,1996,GRC,1302.747063,77.68536585,16.7695298689
4235,Greece,1997,GRC,1357.505805,78.13658537,17.3734979405
4236,Greece,1998,GRC,1385.185326,77.83902439,17.7955124291
4237,Greece,1999,GRC,1470.583338,77.98780488,18.8565807213
4238,Greece,2000,GRC,1454.439498,77.88780488,18.6735202031
4239,Greece,2001,GRC,1758.876155,78.38780488,22.4381350861
4240,Greece,2002,GRC,1968.619878,78.64146341,25.0328489913
4241,Greece,2003,GRC,2033.729531,78.84146341,25.7951773475
4242,Greece,2004,GRC,2094.089559,79.03902439,26.4943750908
4243,Greece,2005,GRC,2359.063381,79.23902439,29.7714844316
4244,Greece,2006,GRC,2620.449653,79.43902439,32.9869314625
4245,Greece,2007,GRC,2731.658417,79.43902439,34.3868575675
4246,Greece,2008,GRC,3012.664362,79.93902439,37.6870293951
4247,Greece,2009,GRC,3029.111231,80.18780488,37.7752107759
4248,Greece,2010,GRC,2685.038247,80.38780488,33.4010643904
4249,Greece,2011,GRC,2647.739836,80.73170732,32.7967774236
4250,Greece,2012,GRC,2354.837226,80.63414634,29.2039704379
4251,Greece,2013,GRC,2512.668045,80.63414634,31.1613399416
4321,Grenada,1995,GRD,379.5968959,69.3175122,5.47620484135
4322,Grenada,1996,GRD,402.7125197,69.48631707,5.79556575569
4323,Grenada,1997,GRD,445.5910037,69.66163415,6.39650518018
4324,Grenada,1998,GRD,485.0530062,69.84746341,6.94446129493
4325,Grenada,1999,GRD,573.0614513,70.04429268,8.18141534983
4326,Grenada,2000,GRD,507.2920874,70.25312195,7.22091877655
4327,Grenada,2001,GRD,587.2422552,70.47446341,8.3326956572
4328,Grenada,2002,GRD,535.3862693,70.70580488,7.5720270805
4329,Grenada,2003,GRD,526.5899485,70.94114634,7.42291287451
4330,Grenada,2004,GRD,477.8466815,71.17646341,6.71354909484
4331,Grenada,2005,GRD,585.4611813,71.4067561,8.19896062048
4332,Grenada,2006,GRD,629.2118776,71.625,8.78480806422
4333,Grenada,2007,GRD,667.2142026,71.82868293,9.28896612583
4334,Grenada,2008,GRD,671.4540036,72.01480488,9.32383285241
4335,Grenada,2009,GRD,681.906495,72.18336585,9.44686475852
4336,Grenada,2010,GRD,697.6271506,72.33687805,9.64414237117
4337,Grenada,2011,GRD,719.5362718,72.47636585,9.92787460245
4338,Grenada,2012,GRD,692.8194619,72.61034146,9.5416086465
4339,Grenada,2013,GRD,728.8043588,72.74134146,10.0191217837
4429,Guatemala,1995,GTM,171.363542,64.96297561,2.63786472819
4430,Guatemala,1996,GTM,172.9352552,65.52721951,2.63913617109
4431,Guatemala,1997,GTM,187.1528464,66.09590244,2.83153477736
4432,Guatemala,1998,GTM,186.4531017,66.66156098,2.79701073541
4433,Guatemala,1999,GTM,212.816088,67.21519512,3.1661901393
4434,Guatemala,2000,GTM,272.6946654,67.74121951,4.02553522615
4435,Guatemala,2001,GTM,352.3463832,68.2204878,5.16481770451
4436,Guatemala,2002,GTM,359.9642965,68.64585366,5.24378789552
4437,Guatemala,2003,GTM,380.1462194,69.01519512,5.508152498
4438,Guatemala,2004,GTM,387.0875261,69.33190244,5.58310838845
4439,Guatemala,2005,GTM,410.0324211,69.60897561,5.89051077834
4440,Guatemala,2006,GTM,454.3952373,69.86441463,6.50395826984
4441,Guatemala,2007,GTM,462.9729412,70.11926829,6.60264935004
4442,Guatemala,2008,GTM,466.4379269,70.38914634,6.62656035985
4443,Guatemala,2009,GTM,477.0817804,70.68104878,6.74978355068
4444,Guatemala,2010,GTM,465.455758,70.99597561,6.55608651055
4445,Guatemala,2011,GTM,443.8876803,71.32790244,6.22319828728
4446,Guatemala,2012,GTM,456.598417,71.66385366,6.37139078742
4447,Guatemala,2013,GTM,466.5870436,71.99282927,6.48102107295
4483,Guinea,1995,GIN,27.06304369,51.69968293,0.523466337823
4484,Guinea,1996,GIN,24.69771498,51.69780488,0.477732372532
4485,Guinea,1997,GIN,25.15186791,51.60934146,0.48735107247
4486,Guinea,1998,GIN,28.72837403,51.47517073,0.558101578345
4487,Guinea,1999,GIN,29.94710369,51.33563415,0.583358990024
4488,Guinea,2000,GIN,31.23513532,51.24992683,0.609466925165
4489,Guinea,2001,GIN,34.4216945,51.27629268,0.671298424689
4490,Guinea,2002,GIN,37.22509467,51.44063415,0.723651550668
4491,Guinea,2003,GIN,34.6024655,51.74902439,0.668659282139
4492,Guinea,2004,GIN,32.50624986,52.19458537,0.622789694172
4493,Guinea,2005,GIN,30.43601073,52.74512195,0.577039347048
4494,Guinea,2006,GIN,33.6385224,53.34953659,0.630530732788
4495,Guinea,2007,GIN,34.92703583,53.94370732,0.647471921476
4496,Guinea,2008,GIN,37.92196079,54.47843902,0.696091177944
4497,Guinea,2009,GIN,44.52628993,54.93187805,0.810572867898
4498,Guinea,2010,GIN,52.86573164,55.298,0.956015256248
4499,Guinea,2011,GIN,50.46166914,55.59019512,0.907744055064
4500,Guinea,2012,GIN,55.77265904,55.84465854,0.998710718234
4501,Guinea,2013,GIN,58.92346618,56.09165854,1.05048536117
4537,Guinea-Bissau,1995,GNB,128.8803701,50.56785366,2.54866206042
4538,Guinea-Bissau,1996,GNB,109.0723545,50.7772439,2.14805582427
4539,Guinea-Bissau,1997,GNB,93.8477528,50.96209756,1.84152060636
4540,Guinea-Bissau,1998,GNB,67.38114213,51.13063415,1.31782332158
4541,Guinea-Bissau,1999,GNB,55.04611381,51.29046341,1.07322317153
4542,Guinea-Bissau,2000,GNB,56.55920206,51.44692683,1.09936988553
4543,Guinea-Bissau,2001,GNB,54.40645933,51.6097561,1.05418942931
4544,Guinea-Bissau,2002,GNB,61.28061039,51.7815122,1.18344574707
