Entity,Year,"Country code","Health Expenditure per capita (WDI)","Life Expectancy (at birth) World Bank data"
Mali,2013,MLI,122.3087282,55.0135122
Malta,1960,MLT,,67.60178049
Malta,1961,MLT,,67.90270732
Malta,1962,MLT,,68.20478049
Malta,1963,MLT,,68.50490244
Malta,1964,MLT,,68.79997561
Malta,1965,MLT,,69.08646341
Malta,1966,MLT,,69.36636585
Malta,1967,MLT,,69.64021951
Malta,1968,MLT,,69.91158537
Malta,1969,MLT,,70.17895122
Malta,1970,MLT,,70.44331707
Malta,1971,MLT,,70.70470732
Malta,1972,MLT,,70.96260976
Malta,1973,MLT,,71.2185122
Malta,1974,MLT,,71.47092683
Malta,1975,MLT,,71.72085366
Malta,1976,MLT,,71.96878049
Malta,1977,MLT,,72.21319512
Malta,1978,MLT,,72.45560976
Malta,1979,MLT,,72.69502439
Malta,1980,MLT,,72.93243902
Malta,1981,MLT,,73.16682927
Malta,1982,MLT,,73.3987561
Malta,1983,MLT,,73.62868293
Malta,1984,MLT,,73.85512195
Malta,1985,MLT,,74.08056098
Malta,1986,MLT,,74.3035122
Malta,1987,MLT,,74.52446341
Malta,1988,MLT,,74.74290244
Malta,1989,MLT,,74.96034146
Malta,1990,MLT,,75.17578049
Malta,1991,MLT,,75.39019512
Malta,1992,MLT,,75.83341463
Malta,1993,MLT,,76.60243902
Malta,1994,MLT,,76.9
Malta,1995,MLT,897.0875366,77.14146341
Malta,1996,MLT,915.6033217,77.14146341
Malta,1997,MLT,1026.437456,77.5902439
Malta,1998,MLT,1078.311362,77.38780488
Malta,1999,MLT,1126.451308,77.3
Malta,2000,MLT,1282.40195,78.2
Malta,2001,MLT,1334.706,78.84390244
Malta,2002,MLT,1560.412908,78.73902439
Malta,2003,MLT,1663.516692,78.54634146
Malta,2004,MLT,1746.269944,79.25365854
Malta,2005,MLT,1961.454034,79.3
Malta,2006,MLT,2097.565936,79.43902439
Malta,2007,MLT,2054.631771,79.79268293
Malta,2008,MLT,2139.204388,79.63658537
Malta,2009,MLT,2221.123891,80.24146341
Malta,2010,MLT,2326.696473,81.39756098
Malta,2011,MLT,2762.311855,80.74634146
Malta,2012,MLT,2530.002355,80.74634146
Malta,2013,MLT,2651.861117,80.74634146
"Marshall Islands",1987,MHL,,72.14146341
"Marshall Islands",1995,MHL,408.7255451,
"Marshall Islands",1996,MHL,446.3485772,
"Marshall Islands",1997,MHL,438.323308,
"Marshall Islands",1998,MHL,397.3117651,
"Marshall Islands",1999,MHL,385.3466425,67.50487805
"Marshall Islands",2000,MHL,505.115818,65.23902439
"Marshall Islands",2001,MHL,464.0102086,
"Marshall Islands",2002,MHL,452.892679,
"Marshall Islands",2003,MHL,447.3387124,
"Marshall Islands",2004,MHL,485.3598138,
"Marshall Islands",2005,MHL,504.2770636,
"Marshall Islands",2006,MHL,602.2141236,
"Marshall Islands",2007,MHL,654.4116482,
"Marshall Islands",2008,MHL,622.1494132,
"Marshall Islands",2009,MHL,602.0510139,
"Marshall Islands",2010,MHL,588.1009707,
"Marshall Islands",2011,MHL,603.5268312,
"Marshall Islands",2012,MHL,651.1443255,
"Marshall Islands",2013,MHL,703.1285999,
Mauritania,1960,MRT,,43.48309756
Mauritania,1961,MRT,,44.16392683
Mauritania,1962,MRT,,44.82521951
Mauritania,1963,MRT,,45.46002439
Mauritania,1964,MRT,,46.06234146
Mauritania,1965,MRT,,46.63073171
Mauritania,1966,MRT,,47.16468293
Mauritania,1967,MRT,,47.67317073
Mauritania,1968,MRT,,48.16270732
Mauritania,1969,MRT,,48.63931707
Mauritania,1970,MRT,,49.10695122
Mauritania,1971,MRT,,49.56758537
Mauritania,1972,MRT,,50.02370732
Mauritania,1973,MRT,,50.48136585
Mauritania,1974,MRT,,50.94607317
Mauritania,1975,MRT,,51.42792683
Mauritania,1976,MRT,,51.93953659
Mauritania,1977,MRT,,52.48192683
Mauritania,1978,MRT,,53.05263415
Mauritania,1979,MRT,,53.64314634
Mauritania,1980,MRT,,54.24243902
Mauritania,1981,MRT,,54.83643902
Mauritania,1982,MRT,,55.40704878
Mauritania,1983,MRT,,55.94065854
Mauritania,1984,MRT,,56.42870732
Mauritania,1985,MRT,,56.86460976
Mauritania,1986,MRT,,57.24734146
Mauritania,1987,MRT,,57.58487805
Mauritania,1988,MRT,,57.88478049
Mauritania,1989,MRT,,58.1515122
Mauritania,1990,MRT,,58.38612195
Mauritania,1991,MRT,,58.59065854
Mauritania,1992,MRT,,58.76914634
Mauritania,1993,MRT,,58.92514634
Mauritania,1994,MRT,,59.06317073
Mauritania,1995,MRT,76.17421936,59.18673171
Mauritania,1996,MRT,64.10300038,59.29778049
Mauritania,1997,MRT,63.5723464,59.39831707
Mauritania,1998,MRT,77.04845678,59.49134146
Mauritania,1999,MRT,94.2938893,59.58085366
Mauritania,2000,MRT,91.79358102,59.67292683
Mauritania,2001,MRT,76.60742999,59.77009756
Mauritania,2002,MRT,93.0359944,59.87439024
Mauritania,2003,MRT,83.099948,59.98685366
Mauritania,2004,MRT,91.13499906,60.10943902
Mauritania,2005,MRT,88.98737424,60.24260976
Mauritania,2006,MRT,80.93995968,60.38680488
Mauritania,2007,MRT,90.21851325,60.53946341
Mauritania,2008,MRT,90.29967408,60.6975122
Mauritania,2009,MRT,116.0631951,60.85943902
Mauritania,2010,MRT,105.0790684,61.0232439
Mauritania,2011,MRT,94.75367827,61.18695122
Mauritania,2012,MRT,122.5794659,61.35060976
Mauritania,2013,MRT,137.6571182,61.5117561
Mauritius,1960,MUS,,58.74521951
Mauritius,1961,MUS,,59.74836585
Mauritius,1962,MUS,,60.62690244
Mauritius,1963,MUS,,61.35765854
Mauritius,1964,MUS,,61.93495122
Mauritius,1965,MUS,,62.35829268
Mauritius,1966,MUS,,62.63870732
Mauritius,1967,MUS,,62.81531707
Mauritius,1968,MUS,,62.93168293
Mauritius,1969,MUS,,63.02019512
Mauritius,1970,MUS,,63.11804878
Mauritius,1971,MUS,,63.25334146
Mauritius,1972,MUS,,63.43995122
Mauritius,1973,MUS,,63.68553659
Mauritius,1974,MUS,,63.99997561
Mauritius,1975,MUS,,64.39053659
Mauritius,1976,MUS,,64.85563415
Mauritius,1977,MUS,,65.37243902
Mauritius,1978,MUS,,65.91331707
Mauritius,1979,MUS,,66.45578049
Mauritius,1980,MUS,,66.96539024
Mauritius,1981,MUS,,67.40739024
Mauritius,1982,MUS,,67.76536585
Mauritius,1983,MUS,,68.03760976
Mauritius,1984,MUS,,68.23036585
Mauritius,1985,MUS,,68.37068293
Mauritius,1986,MUS,,68.49936585
Mauritius,1987,MUS,,68.6555122
Mauritius,1988,MUS,,68.86302439
Mauritius,1989,MUS,,69.12402439
Mauritius,1990,MUS,,69.40487805
Mauritius,1991,MUS,,69.95609756
Mauritius,1992,MUS,,70.05853659
Mauritius,1993,MUS,,70.10731707
Mauritius,1994,MUS,,70.15853659
Mauritius,1995,MUS,238.7862925,70.32585366
Mauritius,1996,MUS,247.0071191,70.32292683
Mauritius,1997,MUS,262.715603,70.40487805
Mauritius,1998,MUS,282.6138521,70.60731707
Mauritius,1999,MUS,284.3076588,70.96097561
Mauritius,2000,MUS,341.4355131,71.66341463
Mauritius,2001,MUS,363.6964284,71.76585366
Mauritius,2002,MUS,411.0801582,71.96585366
Mauritius,2003,MUS,423.6782944,72.12130081
Mauritius,2004,MUS,474.6268483,72.27674797
Mauritius,2005,MUS,514.5772028,72.43219512
Mauritius,2006,MUS,538.5486187,72.43219512
Mauritius,2007,MUS,565.4113799,72.57073171
Mauritius,2008,MUS,658.3384058,72.57073171
Mauritius,2009,MUS,735.3520653,72.88243902
Mauritius,2010,MUS,812.652744,72.96731707
Mauritius,2011,MUS,824.4961986,73.26682927
Mauritius,2012,MUS,816.6207785,73.86341463
Mauritius,2013,MUS,863.8908734,74.46
Mexico,1960,MEX,,57.06563415
Mexico,1961,MEX,,57.65614634
Mexico,1962,MEX,,58.1802439
Mexico,1963,MEX,,58.64290244
Mexico,1964,MEX,,59.05558537
Mexico,1965,MEX,,59.43370732
Mexico,1966,MEX,,59.79321951
Mexico,1967,MEX,,60.15153659
Mexico,1968,MEX,,60.52309756
Mexico,1969,MEX,,60.91936585
Mexico,1970,MEX,,61.3502439
Mexico,1971,MEX,,61.81917073
Mexico,1972,MEX,,62.31765854
Mexico,1973,MEX,,62.83782927
Mexico,1974,MEX,,63.37426829
Mexico,1975,MEX,,63.92014634
Mexico,1976,MEX,,64.46860976
Mexico,1977,MEX,,65.01282927
Mexico,1978,MEX,,65.54592683
Mexico,1979,MEX,,66.06302439
Mexico,1980,MEX,,66.56021951
Mexico,1981,MEX,,67.03704878
Mexico,1982,MEX,,67.49592683
Mexico,1983,MEX,,67.94078049
Mexico,1984,MEX,,68.37202439
Mexico,1985,MEX,,68.79260976
Mexico,1986,MEX,,69.20343902
Mexico,1987,MEX,,69.60741463
Mexico,1988,MEX,,70.0064878
Mexico,1989,MEX,,70.40158537
Mexico,1990,MEX,,70.79573171
Mexico,1991,MEX,,71.19097561
Mexico,1992,MEX,,71.58582927
Mexico,1993,MEX,,71.97782927
Mexico,1994,MEX,,72.36385366
Mexico,1995,MEX,387.8562431,72.73826829
Mexico,1996,MEX,371.8175985,73.09241463
Mexico,1997,MEX,408.9507327,73.42265854
Mexico,1998,MEX,436.0248755,73.72646341
Mexico,1999,MEX,472.3778951,74.00580488
Mexico,2000,MEX,509.2411884,74.26526829
Mexico,2001,MEX,551.8780896,74.51097561
Mexico,2002,MEX,584.1751605,74.75058537
Mexico,2003,MEX,629.2018409,74.9917561
Mexico,2004,MEX,688.9684048,75.23656098
Mexico,2005,MEX,731.5929073,75.48553659
Mexico,2006,MEX,781.0636977,75.73665854
Mexico,2007,MEX,836.9803983,75.98439024
Mexico,2008,MEX,891.5311302,76.22665854
Mexico,2009,MEX,958.8982127,76.46146341
Mexico,2010,MEX,1002.600038,76.69029268
Mexico,2011,MEX,1004.123312,76.91417073
Mexico,2012,MEX,1061.874908,77.13507317
Mexico,2013,MEX,1061.126006,77.35402439
Micronesia,1960,FSM,,57.58658537
Micronesia,1961,FSM,,57.98558537
Micronesia,1962,FSM,,58.38358537
Micronesia,1963,FSM,,58.78158537
Micronesia,1964,FSM,,59.17958537
Micronesia,1965,FSM,,59.57858537
Micronesia,1966,FSM,,59.98158537
Micronesia,1967,FSM,,60.38758537
Micronesia,1968,FSM,,60.79758537
Micronesia,1969,FSM,,61.21158537
Micronesia,1970,FSM,,61.63358537
Micronesia,1971,FSM,,62.07058537
Micronesia,1972,FSM,,62.52058537
Micronesia,1973,FSM,,62.97558537
Micronesia,1974,FSM,,63.42658537
Micronesia,1975,FSM,,63.85458537
Micronesia,1976,FSM,,64.23958537
Micronesia,1977,FSM,,64.56758537
Micronesia,1978,FSM,,64.83358537
Micronesia,1979,FSM,,65.03658537
Micronesia,1980,FSM,,65.18358537
Micronesia,1981,FSM,,65.28958537
Micronesia,1982,FSM,,65.37358537
Micronesia,1983,FSM,,65.45358537
Micronesia,1984,FSM,,65.53958537
Micronesia,1985,FSM,,65.63658537
Micronesia,1986,FSM,,65.74558537
Micronesia,1987,FSM,,65.85858537
Micronesia,1988,FSM,,65.97258537
Micronesia,1989,FSM,,66.08458537
Micronesia,1990,FSM,,66.19758537
Micronesia,1991,FSM,,66.31012195
Micronesia,1992,FSM,,66.42265854
Micronesia,1993,FSM,,66.53570732
Micronesia,1994,FSM,,66.6482439
Micronesia,1995,FSM,212.4715121,66.7597561
Micronesia,1996,FSM,196.1703318,66.86770732
Micronesia,1997,FSM,168.720565,66.97160976
Micronesia,1998,FSM,157.7790348,67.07290244
Micronesia,1999,FSM,177.0206637,67.17263415
Micronesia,2000,FSM,196.7261409,67.2752439
Micronesia,2001,FSM,222.3403671,67.38426829
Micronesia,2002,FSM,211.2919587,67.50373171
Micronesia,2003,FSM,265.5903475,67.63514634
Micronesia,2004,FSM,288.1343728,67.77602439
Micronesia,2005,FSM,356.6582358,67.92487805
Micronesia,2006,FSM,362.8670264,68.07619512
Micronesia,2007,FSM,369.0483891,68.22397561
Micronesia,2008,FSM,397.3152809,68.36573171
Micronesia,2009,FSM,421.7896996,68.4984878
Micronesia,2010,FSM,452.6851258,68.62173171
Micronesia,2011,FSM,467.8489941,68.73797561
Micronesia,2012,FSM,446.7062155,68.85021951
Micronesia,2013,FSM,448.0955982,68.96097561
"Middle East & North Africa (all income levels)",1960,,,46.61450969
"Middle East & North Africa (all income levels)",1961,,,47.7439986
"Middle East & North Africa (all income levels)",1962,,,48.3636905
"Middle East & North Africa (all income levels)",1963,,,48.4768394
"Middle East & North Africa (all income levels)",1964,,,49.0826834
"Middle East & North Africa (all income levels)",1965,,,49.67996844
"Middle East & North Africa (all income levels)",1966,,,50.72953309
"Middle East & North Africa (all income levels)",1967,,,51.27822663
"Middle East & North Africa (all income levels)",1968,,,51.81399047
"Middle East & North Africa (all income levels)",1969,,,52.3573682
"Middle East & North Africa (all income levels)",1970,,,52.92468988
"Middle East & North Africa (all income levels)",1971,,,53.53102302
"Middle East & North Africa (all income levels)",1972,,,54.15151624
"Middle East & North Africa (all income levels)",1973,,,54.84289648
"Middle East & North Africa (all income levels)",1974,,,55.54321733
"Middle East & North Africa (all income levels)",1975,,,56.24644313
"Middle East & North Africa (all income levels)",1976,,,56.91701078
"Middle East & North Africa (all income levels)",1977,,,57.4985944
"Middle East & North Africa (all income levels)",1978,,,58.00825538
"Middle East & North Africa (all income levels)",1979,,,58.45297665
"Middle East & North Africa (all income levels)",1980,,,58.86667358
"Middle East & North Africa (all income levels)",1981,,,59.29774596
"Middle East & North Africa (all income levels)",1982,,,59.78292766
"Middle East & North Africa (all income levels)",1983,,,60.37286175
"Middle East & North Africa (all income levels)",1984,,,61.0599898
"Middle East & North Africa (all income levels)",1985,,,61.83985546
"Middle East & North Africa (all income levels)",1986,,,62.66725679
"Middle East & North Africa (all income levels)",1987,,,63.51611832
"Middle East & North Africa (all income levels)",1988,,,64.31245209
"Middle East & North Africa (all income levels)",1989,,,65.10292953
"Middle East & North Africa (all income levels)",1990,,,65.85864289
"Middle East & North Africa (all income levels)",1991,,,66.45733706
"Middle East & North Africa (all income levels)",1992,,,66.93254104
"Middle East & North Africa (all income levels)",1993,,,67.40437144
"Middle East & North Africa (all income levels)",1994,,,67.82449599
"Middle East & North Africa (all income levels)",1995,,,68.22826341
"Middle East & North Africa (all income levels)",1996,,,68.56905735
"Middle East & North Africa (all income levels)",1997,,,68.86952526
"Middle East & North Africa (all income levels)",1998,,,69.14426093
"Middle East & North Africa (all income levels)",1999,,,69.41794116
"Middle East & North Africa (all income levels)",2000,,,69.6632884
"Middle East & North Africa (all income levels)",2001,,,69.9019938
"Middle East & North Africa (all income levels)",2002,,,70.11371766
"Middle East & North Africa (all income levels)",2003,,,70.31300307
"Middle East & North Africa (all income levels)",2004,,,70.51864574
"Middle East & North Africa (all income levels)",2005,,,70.71047504
"Middle East & North Africa (all income levels)",2006,,,70.91872925
"Middle East & North Africa (all income levels)",2007,,,71.11883766
"Middle East & North Africa (all income levels)",2008,,,71.32514275
"Middle East & North Africa (all income levels)",2009,,,71.53607177
"Middle East & North Africa (all income levels)",2010,,,71.7420476
"Middle East & North Africa (all income levels)",2011,,,71.93335956
"Middle East & North Africa (all income levels)",2012,,,72.1224491
"Middle East & North Africa (all income levels)",2013,,,72.31590132
"Middle East & North Africa (developing only)",1960,,,46.5480813
"Middle East & North Africa (developing only)",1961,,,47.17942721
"Middle East & North Africa (developing only)",1962,,,47.7982448
"Middle East & North Africa (developing only)",1963,,,48.40756566
"Middle East & North Africa (developing only)",1964,,,49.0088557
"Middle East & North Africa (developing only)",1965,,,49.59955105
"Middle East & North Africa (developing only)",1966,,,50.17401875
"Middle East & North Africa (developing only)",1967,,,50.73090744
"Middle East & North Africa (developing only)",1968,,,51.27341733
"Middle East & North Africa (developing only)",1969,,,51.80910175
"Middle East & North Africa (developing only)",1970,,,52.35539602
"Middle East & North Africa (developing only)",1971,,,52.9341157
"Middle East & North Africa (developing only)",1972,,,53.55441559
"Middle East & North Africa (developing only)",1973,,,54.21436299
"Middle East & North Africa (developing only)",1974,,,54.90294566
"Middle East & North Africa (developing only)",1975,,,55.58739842
"Middle East & North Africa (developing only)",1976,,,56.22462023
"Middle East & North Africa (developing only)",1977,,,56.78671085
"Middle East & North Africa (developing only)",1978,,,57.26547725
"Middle East & North Africa (developing only)",1979,,,57.67186504
"Middle East & North Africa (developing only)",1980,,,58.04564449
"Middle East & North Africa (developing only)",1981,,,58.44307724
"Middle East & North Africa (developing only)",1982,,,58.91616009
"Middle East & North Africa (developing only)",1983,,,59.49842818
"Middle East & North Africa (developing only)",1984,,,60.19507029
"Middle East & North Africa (developing only)",1985,,,60.99763334
"Middle East & North Africa (developing only)",1986,,,61.87306237
"Middle East & North Africa (developing only)",1987,,,62.76528728
"Middle East & North Africa (developing only)",1988,,,63.62682877
"Middle East & North Africa (developing only)",1989,,,64.43007069
"Middle East & North Africa (developing only)",1990,,,65.23397745
"Middle East & North Africa (developing only)",1991,,,65.85658907
"Middle East & North Africa (developing only)",1992,,,66.40172739
"Middle East & North Africa (developing only)",1993,,,66.87479507
"Middle East & North Africa (developing only)",1994,,,67.30119521
"Middle East & North Africa (developing only)",1995,,,67.68457807
"Middle East & North Africa (developing only)",1996,,,68.01799816
"Middle East & North Africa (developing only)",1997,,,68.32242087
"Middle East & North Africa (developing only)",1998,,,68.59392676
"Middle East & North Africa (developing only)",1999,,,68.85585861
"Middle East & North Africa (developing only)",2000,,,69.0891051
"Middle East & North Africa (developing only)",2001,,,69.31235312
"Middle East & North Africa (developing only)",2002,,,69.51645525
"Middle East & North Africa (developing only)",2003,,,69.70271346
"Middle East & North Africa (developing only)",2004,,,69.88611775
"Middle East & North Africa (developing only)",2005,,,70.06343001
"Middle East & North Africa (developing only)",2006,,,70.2477398
"Middle East & North Africa (developing only)",2007,,,70.43110297
"Middle East & North Africa (developing only)",2008,,,70.61120487
"Middle East & North Africa (developing only)",2009,,,70.7966108
"Middle East & North Africa (developing only)",2010,,,70.98673913
"Middle East & North Africa (developing only)",2011,,,71.17017601
"Middle East & North Africa (developing only)",2012,,,71.35402062
"Middle East & North Africa (developing only)",2013,,,71.53894726
"Middle income",1960,,,46.37953513
"Middle income",1961,,,46.94832734
"Middle income",1962,,,47.69068956
"Middle income",1963,,,48.63934687
"Middle income",1964,,,49.787485
"Middle income",1965,,,51.06810426
"Middle income",1966,,,52.39590671
"Middle income",1967,,,53.66613974
"Middle income",1968,,,54.80729564
"Middle income",1969,,,55.7737525
"Middle income",1970,,,56.56832195
"Middle income",1971,,,57.20771955
"Middle income",1972,,,57.75212418
"Middle income",1973,,,58.26463924
"Middle income",1974,,,58.75460918
"Middle income",1975,,,59.22796381
"Middle income",1976,,,59.6878527
"Middle income",1977,,,60.11643424
"Middle income",1978,,,60.51257929
"Middle income",1979,,,60.87765236
"Middle income",1980,,,61.22785326
"Middle income",1981,,,61.55726928
"Middle income",1982,,,61.8756723
"Middle income",1983,,,62.19456251
"Middle income",1984,,,62.50920792
"Middle income",1985,,,62.82150986
"Middle income",1986,,,63.13377312
"Middle income",1987,,,63.44137027
"Middle income",1988,,,63.72862436
"Middle income",1989,,,64.00413953
"Middle income",1990,,,64.26173246
"Middle income",1991,,,64.49847841
"Middle income",1992,,,64.71434141
"Middle income",1993,,,64.91952255
"Middle income",1994,,,65.12761483
"Middle income",1995,,,65.34539528
"Middle income",1996,,,65.58515906
"Middle income",1997,,,65.86782887
"Middle income",1998,,,66.1555648
"Middle income",1999,,,66.46527689
"Middle income",2000,,,66.7883128
"Middle income",2001,,,67.10754676
"Middle income",2002,,,67.41417668
"Middle income",2003,,,67.71270398
"Middle income",2004,,,67.99656622
"Middle income",2005,,,68.25881457
"Middle income",2006,,,68.51127327
"Middle income",2007,,,68.7522208
"Middle income",2008,,,68.98262445
"Middle income",2009,,,69.22013653
"Middle income",2010,,,69.44372872
"Middle income",2011,,,69.66204847
"Middle income",2012,,,69.86650776
"Middle income",2013,,,70.06508971
Moldova,1960,MDA,,61.81278049
Moldova,1961,MDA,,62.17668293
Moldova,1962,MDA,,62.54419512
Moldova,1963,MDA,,62.9142439
Moldova,1964,MDA,,63.28126829
Moldova,1965,MDA,,63.63417073
Moldova,1966,MDA,,63.95841463
Moldova,1967,MDA,,64.24397561
Moldova,1968,MDA,,64.48231707
Moldova,1969,MDA,,64.67046341
Moldova,1970,MDA,,64.80739024
Moldova,1971,MDA,,64.89712195
Moldova,1972,MDA,,64.95070732
Moldova,1973,MDA,,64.97919512
Moldova,1974,MDA,,64.98914634
Moldova,1975,MDA,,64.98112195
Moldova,1976,MDA,,64.94770732
Moldova,1977,MDA,,64.89239024
Moldova,1978,MDA,,64.82621951
Moldova,1979,MDA,,64.76763415
Moldova,1980,MDA,,64.75565854
Moldova,1981,MDA,,64.8332439
Moldova,1982,MDA,,65.02082927
Moldova,1983,MDA,,65.31731707
Moldova,1984,MDA,,65.70614634
Moldova,1985,MDA,,66.14770732
Moldova,1986,MDA,,66.58790244
Moldova,1987,MDA,,66.97121951
Moldova,1988,MDA,,67.25568293
Moldova,1989,MDA,,67.42329268
Moldova,1990,MDA,,67.46565854
Moldova,1991,MDA,,67.39231707
Moldova,1992,MDA,,67.24541463
Moldova,1993,MDA,,67.06704878
Moldova,1994,MDA,,66.88334146
Moldova,1995,MDA,144.7327996,66.72782927
Moldova,1996,MDA,158.9874774,66.62909756
Moldova,1997,MDA,151.7426286,66.59509756
Moldova,1998,MDA,142.746057,66.63031707
Moldova,1999,MDA,103.5263746,66.73478049
Moldova,2000,MDA,122.338244,66.898
Moldova,2001,MDA,291.3083195,67.101
Moldova,2002,MDA,256.6364433,67.31573171
Moldova,2003,MDA,233.046221,67.52014634
Moldova,2004,MDA,224.6757141,67.70317073
Moldova,2005,MDA,269.41984,67.85973171
Moldova,2006,MDA,338.7630302,67.99173171
Moldova,2007,MDA,368.087053,68.11109756
Moldova,2008,MDA,425.0440579,68.22729268
Moldova,2009,MDA,441.2889574,68.34180488
Moldova,2010,MDA,447.6643444,68.45812195
Moldova,2011,MDA,474.5505994,68.57529268
Moldova,2012,MDA,497.631796,68.69341463
Moldova,2013,MDA,553.3526849,68.8115122
Monaco,1995,MCO,2388.673586,
Monaco,1996,MCO,2379.845247,
Monaco,1997,MCO,2603.389486,
Monaco,1998,MCO,2656.864569,
Monaco,1999,MCO,3005.027274,
Monaco,2000,MCO,3091.314716,
Monaco,2001,MCO,3296.322859,
Monaco,2002,MCO,3509.184931,
Monaco,2003,MCO,3964.628683,
Monaco,2004,MCO,4191.104251,
Monaco,2005,MCO,4347.88161,
Monaco,2006,MCO,4412.633849,
Monaco,2007,MCO,4548.526509,
Monaco,2008,MCO,4951.371111,
Monaco,2009,MCO,5105.265535,
Monaco,2010,MCO,5314.39857,
Monaco,2011,MCO,5594.778398,
Monaco,2012,MCO,5767.480806,
Monaco,2013,MCO,6122.511399,
Mongolia,1960,MNG,,48.36880488
Mongolia,1961,MNG,,49.27897561
Mongolia,1962,MNG,,50.16004878
Mongolia,1963,MNG,,50.98729268
Mongolia,1964,MNG,,51.74609756
Mongolia,1965,MNG,,52.43739024
Mongolia,1966,MNG,,53.07529268
Mongolia,1967,MNG,,53.6805122
Mongolia,1968,MNG,,54.26573171
Mongolia,1969,MNG,,54.82702439
Mongolia,1970,MNG,,55.34643902
Mongolia,1971,MNG,,55.80146341
Mongolia,1972,MNG,,56.17509756
Mongolia,1973,MNG,,56.46026829
Mongolia,1974,MNG,,56.6595122
Mongolia,1975,MNG,,56.78078049
Mongolia,1976,MNG,,56.83409756
Mongolia,1977,MNG,,56.84641463
Mongolia,1978,MNG,,56.8477561
Mongolia,1979,MNG,,56.86360976
Mongolia,1980,MNG,,56.9255122
Mongolia,1981,MNG,,57.06402439
Mongolia,1982,MNG,,57.28517073
Mongolia,1983,MNG,,57.58541463
Mongolia,1984,MNG,,57.95770732
Mongolia,1985,MNG,,58.38085366
Mongolia,1986,MNG,,58.82568293
Mongolia,1987,MNG,,59.25760976
Mongolia,1988,MNG,,59.64958537
Mongolia,1989,MNG,,59.98973171
Mongolia,1990,MNG,,60.27034146
Mongolia,1991,MNG,,60.49182927
Mongolia,1992,MNG,,60.67695122
Mongolia,1993,MNG,,60.84778049
Mongolia,1994,MNG,,61.02063415
Mongolia,1995,MNG,82.0630409,61.21558537
Mongolia,1996,MNG,95.43416628,61.45302439
Mongolia,1997,MNG,102.7990418,61.74139024
Mongolia,1998,MNG,117.9263461,62.08441463
Mongolia,1999,MNG,122.2180721,62.48012195
Mongolia,2000,MNG,144.6046671,62.92370732
Mongolia,2001,MNG,149.4576498,63.40260976
Mongolia,2002,MNG,164.1679096,63.89595122
Mongolia,2003,MNG,271.6791983,64.38326829
Mongolia,2004,MNG,289.6337536,64.85182927
Mongolia,2005,MNG,271.0651567,65.28780488
Mongolia,2006,MNG,268.448069,65.6827561
Mongolia,2007,MNG,317.4243508,66.03743902
Mongolia,2008,MNG,388.2873742,66.35712195
Mongolia,2009,MNG,385.9356739,66.64121951
Mongolia,2010,MNG,397.9024366,66.89460976
Mongolia,2011,MNG,447.5048318,67.12470732
Mongolia,2012,MNG,530.4950833,67.33943902
Mongolia,2013,MNG,566.8319581,67.54819512
Montenegro,1960,MNE,,63.70560976
Montenegro,1961,MNE,,64.39178049
Montenegro,1962,MNE,,65.06190244
Montenegro,1963,MNE,,65.70290244
Montenegro,1964,MNE,,66.30826829
Montenegro,1965,MNE,,66.88439024
Montenegro,1966,MNE,,67.44717073
Montenegro,1967,MNE,,68.01219512
Montenegro,1968,MNE,,68.58809756
Montenegro,1969,MNE,,69.16958537
Montenegro,1970,MNE,,69.73982927
Montenegro,1971,MNE,,70.27602439
Montenegro,1972,MNE,,70.75841463
Montenegro,1973,MNE,,71.17526829
Montenegro,1974,MNE,,71.52385366
Montenegro,1975,MNE,,71.81107317
Montenegro,1976,MNE,,72.05026829
Montenegro,1977,MNE,,72.26397561
Montenegro,1978,MNE,,72.46804878
Montenegro,1979,MNE,,72.6697561
Montenegro,1980,MNE,,72.87219512
Montenegro,1981,MNE,,73.07034146
Montenegro,1982,MNE,,73.25570732
Montenegro,1983,MNE,,73.42185366
Montenegro,1984,MNE,,73.57109756
Montenegro,1985,MNE,,73.70692683
Montenegro,1986,MNE,,73.8344878
Montenegro,1987,MNE,,73.96014634
Montenegro,1988,MNE,,74.08619512
Montenegro,1989,MNE,,74.21270732
Montenegro,1990,MNE,,74.34104878
Montenegro,1991,MNE,,74.47302439
Montenegro,1992,MNE,,74.602
Montenegro,1993,MNE,,74.71753659
Montenegro,1994,MNE,,74.81087805
Montenegro,1995,MNE,445.3268794,74.857
Montenegro,1996,MNE,425.7648322,74.82902439
Montenegro,1997,MNE,435.5360265,74.71934146
Montenegro,1998,MNE,463.9068552,74.53363415
Montenegro,1999,MNE,431.8124569,74.28939024
Montenegro,2000,MNE,479.0762613,74.02136585
Montenegro,2001,MNE,556.8520467,73.77463415
Montenegro,2002,MNE,582.5970088,73.58860976
Montenegro,2003,MNE,650.1908425,73.4897561
Montenegro,2004,MNE,659.8947858,73.48721951
Montenegro,2005,MNE,709.5188661,73.57480488
Montenegro,2006,MNE,841.5096486,73.73092683
Montenegro,2007,MNE,838.3559201,73.91726829
Montenegro,2008,MNE,851.5068006,74.10204878
Montenegro,2009,MNE,799.2973136,74.27134146
Montenegro,2010,MNE,919.7713458,74.41673171
Montenegro,2011,MNE,978.4978071,74.53936585
Montenegro,2012,MNE,980.4074237,74.64987805
Montenegro,2013,MNE,926.3662897,74.75836585
Morocco,1960,MAR,,48.44663415
Morocco,1961,MAR,,48.86412195
Morocco,1962,MAR,,49.28758537
